id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
1263,14945,2025-06-22,,ABIERTO,monto_vacio
1264,25585,,,ABIERTO,"fecha_vacia,monto_vacio"
1265,18782,,6593.27,RECHAZADO,fecha_vacia
1267,6892,,10.97597,CERRADO,fecha_vacia
1268,16249,,13.32322,NAN,fecha_vacia
1269,21082,,,NAN,"fecha_vacia,monto_vacio"
1270,12115,,9620.5,ABIERTO,fecha_vacia
1271,2456,,,ABIERTO,"fecha_vacia,monto_vacio"
1272,25857,,,CERRADO,"fecha_vacia,monto_vacio"
1273,2951,,10068.99,ABIERTO,fecha_vacia
1275,19288,,2725.82,NAN,fecha_vacia
1276,280,,,CERRADO,"fecha_vacia,monto_vacio"
1277,20864,,1036.3,NAN,fecha_vacia
1278,1004,,5515.78,RECHAZADO,fecha_vacia
1279,22809,,11632.79,ABIERTO,fecha_vacia
1280,4880,,4587.25,CERRADO,fecha_vacia
1281,9897,,5477.26,RECHAZADO,fecha_vacia
1282,12153,,14.1671,ABIERTO,fecha_vacia
1283,701,,9.49068,CERRADO,fecha_vacia
1284,7964,,,CERRADO,"fecha_vacia,monto_vacio"
1285,13726,,2496.81,RECHAZADO,fecha_vacia
1287,7682,,,ABIERTO,"fecha_vacia,monto_vacio"
1290,11498,,6656.02,ABIERTO,fecha_vacia
1291,5882,,,RECHAZADO,"fecha_vacia,monto_vacio"
1293,10643,,30303.0,ABIERTO,fecha_vacia
1294,23967,,13944.49,NAN,fecha_vacia
1295,21960,,12.94358,NAN,fecha_vacia
1296,5367,,2696.11,CERRADO,fecha_vacia
1297,3203,,,RECHAZADO,"fecha_vacia,monto_vacio"
1298,21679,,3205.53,ABIERTO,fecha_vacia
1299,1862,,3051.7,ABIERTO,fecha_vacia
1300,13633,,6440.54,NAN,fecha_vacia
1301,4930,,499.17,RECHAZADO,fecha_vacia
1302,6501,,7922.05,NAN,fecha_vacia
1303,264,,,ABIERTO,"fecha_vacia,monto_vacio"
1304,17185,,2.8633,CERRADO,fecha_vacia
1306,3099,,7877.21,NAN,fecha_vacia
1307,17248,,,NAN,"fecha_vacia,monto_vacio"
1308,20819,,12807.83,NAN,fecha_vacia
1309,14353,,2.03784,ABIERTO,fecha_vacia
1310,12726,,3196.63,NAN,fecha_vacia
1311,2315,,14201.32,NAN,fecha_vacia
1312,2189,,14191.56,ABIERTO,fecha_vacia
1314,4439,,5353.68,CERRADO,fecha_vacia
1315,13728,,1.40991,ABIERTO,fecha_vacia
1316,12800,,,ABIERTO,"fecha_vacia,monto_vacio"
1317,19371,,,CERRADO,"fecha_vacia,monto_vacio"
1318,13716,,10715.88,RECHAZADO,fecha_vacia
1319,5559,,,RECHAZADO,"fecha_vacia,monto_vacio"
1320,4918,,1501.08,NAN,fecha_vacia
1321,5808,,13056.06,CERRADO,fecha_vacia
1322,7393,2025-05-19,,NAN,monto_vacio
1323,16976,,10001.37,ABIERTO,fecha_vacia
1324,16939,,10120.18,CERRADO,fecha_vacia
1325,6766,,,ABIERTO,"fecha_vacia,monto_vacio"
1326,21581,,13247.47,NAN,fecha_vacia
1327,5838,,5233.17,CERRADO,fecha_vacia
1328,23471,,5596.99,ABIERTO,fecha_vacia
1330,12750,,8095.69,ABIERTO,fecha_vacia
1331,4675,,8.6577,ABIERTO,fecha_vacia
1333,4591,,12730.18,ABIERTO,fecha_vacia
1334,7227,,804.95,CERRADO,fecha_vacia
1335,23315,,14684.93,NAN,fecha_vacia
1336,21837,,3334.44,CERRADO,fecha_vacia
1337,17413,,10772.53,CERRADO,fecha_vacia
1338,15367,,,ABIERTO,"fecha_vacia,monto_vacio"
1339,9171,,,CERRADO,"fecha_vacia,monto_vacio"
1341,23276,,12.49618,CERRADO,fecha_vacia
1342,20930,,,NAN,"fecha_vacia,monto_vacio"
1343,4046,,10329.5,ABIERTO,fecha_vacia
1344,19571,,8283.79,ABIERTO,fecha_vacia
1345,21223,,9.0743,CERRADO,fecha_vacia
1346,22227,,2622.23,ABIERTO,fecha_vacia
1347,15514,,12002.76,NAN,fecha_vacia
1349,12103,,682.74,ABIERTO,fecha_vacia
1350,5092,,500.96,ABIERTO,fecha_vacia
1351,563,,,CERRADO,"fecha_vacia,monto_vacio"
1352,734,,7397.35,CERRADO,fecha_vacia
1353,7303,,5.68067,CERRADO,fecha_vacia
1354,3772,,10725.18,ABIERTO,fecha_vacia
1355,12151,,4698.5,NAN,fecha_vacia
1356,23951,,12068.19,CERRADO,fecha_vacia
1357,22130,,11891.95,NAN,fecha_vacia
1358,23652,,5850.34,NAN,fecha_vacia
1359,14693,,8.81351,RECHAZADO,fecha_vacia
1361,24260,,9.29289,RECHAZADO,fecha_vacia
1362,21685,,,RECHAZADO,"fecha_vacia,monto_vacio"
1363,13954,,9163.92,ABIERTO,fecha_vacia
1364,13980,,8707.04,NAN,fecha_vacia
1365,2636,,5232.09,ABIERTO,fecha_vacia
1366,17006,,3.11071,ABIERTO,fecha_vacia
1367,6415,,2046.86,CERRADO,fecha_vacia
1368,8517,,1.48073,CERRADO,fecha_vacia
1369,20754,,8463.75,CERRADO,fecha_vacia
1370,12779,2026-02-21,,NAN,monto_vacio
1371,7640,,,CERRADO,"fecha_vacia,monto_vacio"
1372,22316,,11612.33,CERRADO,fecha_vacia
1373,1379,,12470.22,NAN,fecha_vacia
1374,23715,,9377.3,NAN,fecha_vacia
1375,21863,,7731.57,ABIERTO,fecha_vacia
1376,23249,,5608.92,ABIERTO,fecha_vacia
1378,11583,,65877.0,ABIERTO,fecha_vacia
1379,25727,,,RECHAZADO,"fecha_vacia,monto_vacio"
1380,8316,,,CERRADO,"fecha_vacia,monto_vacio"
1381,10201,,3670.1,CERRADO,fecha_vacia
1382,24644,,13.16199,CERRADO,fecha_vacia
1384,3654,,8018.27,CERRADO,fecha_vacia
1386,15656,,12330.75,ABIERTO,fecha_vacia
1387,11547,,9.45198,CERRADO,fecha_vacia
1388,2414,,,ABIERTO,"fecha_vacia,monto_vacio"
1389,20596,,14855.63,NAN,fecha_vacia
1390,24285,,1372.5,ABIERTO,fecha_vacia
1391,14555,,12680.32,RECHAZADO,fecha_vacia
1393,4540,,768.87,RECHAZADO,fecha_vacia
1394,21463,,3.6365,NAN,fecha_vacia
1395,6852,,12344.54,ABIERTO,fecha_vacia
1396,21395,,5952.86,RECHAZADO,fecha_vacia
1398,13443,,4.31821,CERRADO,fecha_vacia
1399,3874,,9300.73,ABIERTO,fecha_vacia
1400,19676,2025-06-03,,NAN,monto_vacio
1401,23112,,4658.41,ABIERTO,fecha_vacia
1403,4283,,2.63356,CERRADO,fecha_vacia
1404,14776,,13119.37,NAN,fecha_vacia
1405,8294,,,CERRADO,"fecha_vacia,monto_vacio"
1406,8719,,5915.97,ABIERTO,fecha_vacia
1407,13052,,,NAN,"fecha_vacia,monto_vacio"
1408,11496,,4223.35,CERRADO,fecha_vacia
1409,2869,,1436.35,ABIERTO,fecha_vacia
1410,15619,,50916.0,ABIERTO,fecha_vacia
1411,10651,,,ABIERTO,"fecha_vacia,monto_vacio"
1413,25745,,,CERRADO,"fecha_vacia,monto_vacio"
1414,25620,,8940.16,NAN,fecha_vacia
1415,9335,,,ABIERTO,"fecha_vacia,monto_vacio"
1416,1806,,3.31922,CERRADO,fecha_vacia
1417,21070,,10.90282,NAN,fecha_vacia
1419,22929,,14636.87,CERRADO,fecha_vacia
1420,9081,,,ABIERTO,"fecha_vacia,monto_vacio"
1421,11500,,3250.69,CERRADO,fecha_vacia
1422,11242,,5377.58,CERRADO,fecha_vacia
1423,20759,,8372.01,ABIERTO,fecha_vacia
1424,21782,2025-07-31,,RECHAZADO,monto_vacio
1425,3831,,4022.3,ABIERTO,fecha_vacia
1426,15555,,11281.7,ABIERTO,fecha_vacia
1427,9624,,3204.41,NAN,fecha_vacia
1428,5384,,,RECHAZADO,"fecha_vacia,monto_vacio"
1429,6094,,5609.24,ABIERTO,fecha_vacia
1430,13806,,4148.18,NAN,fecha_vacia
1431,9337,,,RECHAZADO,"fecha_vacia,monto_vacio"
1433,7520,,4.77921,NAN,fecha_vacia
1434,7243,,9.4054,ABIERTO,fecha_vacia
1435,19763,,8214.41,NAN,fecha_vacia
1436,9916,,7.88142,ABIERTO,fecha_vacia
1437,11222,,,RECHAZADO,"fecha_vacia,monto_vacio"
1439,9524,,9763.54,CERRADO,fecha_vacia
1441,11343,,,RECHAZADO,"fecha_vacia,monto_vacio"
1442,10386,,3876.08,RECHAZADO,fecha_vacia
1443,3844,,11811.71,RECHAZADO,fecha_vacia
1444,24168,,14088.58,CERRADO,fecha_vacia
1445,18385,,,CERRADO,"fecha_vacia,monto_vacio"
1446,24075,,13.16451,CERRADO,fecha_vacia
1447,21799,,,ABIERTO,"fecha_vacia,monto_vacio"
1450,9478,,,ABIERTO,"fecha_vacia,monto_vacio"
1451,6017,,10.7909,ABIERTO,fecha_vacia
1453,6962,,1.9606,RECHAZADO,fecha_vacia
1454,13894,,,CERRADO,"fecha_vacia,monto_vacio"
1455,6845,,6984.65,ABIERTO,fecha_vacia
1456,6309,,11.70465,CERRADO,fecha_vacia
1457,7235,,9.94398,RECHAZADO,fecha_vacia
1458,2953,,11.07001,NAN,fecha_vacia
1459,24954,,,ABIERTO,"fecha_vacia,monto_vacio"
1460,14525,,11664.98,CERRADO,fecha_vacia
1461,13174,,,CERRADO,"fecha_vacia,monto_vacio"
1462,19453,,9532.75,NAN,fecha_vacia
1463,16375,,14655.63,NAN,fecha_vacia
1464,6576,,1345.69,NAN,fecha_vacia
1466,24405,,,NAN,"fecha_vacia,monto_vacio"
1467,8091,,10.06734,CERRADO,fecha_vacia
1469,1197,,11.25578,NAN,fecha_vacia
1470,14357,,14.73422,ABIERTO,fecha_vacia
1471,11356,,11938.75,NAN,fecha_vacia
1472,25735,,273.0,RECHAZADO,fecha_vacia
1473,6774,,12349.69,ABIERTO,fecha_vacia
1475,17162,,12.6642,CERRADO,fecha_vacia
1476,15429,,3.4557,CERRADO,fecha_vacia
1477,1797,,7228.05,ABIERTO,fecha_vacia
1478,17213,,6066.61,ABIERTO,fecha_vacia
1479,13889,,,RECHAZADO,"fecha_vacia,monto_vacio"
1481,21619,,,ABIERTO,"fecha_vacia,monto_vacio"
1482,12339,,3.41132,ABIERTO,fecha_vacia
1483,24886,,2.22179,NAN,fecha_vacia
1485,3739,,14002.05,CERRADO,fecha_vacia
1486,23140,,2239.16,ABIERTO,fecha_vacia
1487,22507,,,ABIERTO,"fecha_vacia,monto_vacio"
1488,16339,,9866.18,ABIERTO,fecha_vacia
1489,10152,2025-07-12,,CERRADO,monto_vacio
1490,10919,,,NAN,"fecha_vacia,monto_vacio"
1491,19473,,10608.9,RECHAZADO,fecha_vacia
1492,21099,,12954.99,CERRADO,fecha_vacia
1493,18230,,3242.03,NAN,fecha_vacia
1494,15707,,6861.88,ABIERTO,fecha_vacia
1496,19417,2025-06-26,,RECHAZADO,monto_vacio
1498,3723,,,NAN,"fecha_vacia,monto_vacio"
1499,1534,,12862.23,ABIERTO,fecha_vacia
1500,5188,,4021.79,CERRADO,fecha_vacia
1502,22109,,7280.03,CERRADO,fecha_vacia
1507,5010,,5191.04,ABIERTO,fecha_vacia
1508,23922,,,CERRADO,"fecha_vacia,monto_vacio"
1509,7610,,2.36174,RECHAZADO,fecha_vacia
1510,24665,,4582.76,NAN,fecha_vacia
1511,7607,,-13471.35,RECHAZADO,fecha_vacia
1512,5142,,33233.0,ABIERTO,fecha_vacia
1513,22963,,3.45842,ABIERTO,fecha_vacia
1514,25692,,,NAN,"fecha_vacia,monto_vacio"
1515,17258,,4635.56,RECHAZADO,fecha_vacia
1516,13612,,5423.67,ABIERTO,fecha_vacia
1517,6321,,1.44195,NAN,fecha_vacia
1519,2732,,,CERRADO,"fecha_vacia,monto_vacio"
1520,19601,,2751.89,NAN,fecha_vacia
1521,17514,,1287.58,NAN,fecha_vacia
1522,25614,,8082.96,CERRADO,fecha_vacia
1523,8973,,169.84,NAN,fecha_vacia
1525,23896,,13646.22,ABIERTO,fecha_vacia
1526,8984,,,ABIERTO,"fecha_vacia,monto_vacio"
1528,24261,,673.3,NAN,fecha_vacia
1529,7374,,3842.97,ABIERTO,fecha_vacia
1530,5798,,10158.37,ABIERTO,fecha_vacia
1531,6913,,41369.0,NAN,fecha_vacia
1532,3410,,13.33111,NAN,fecha_vacia
1533,11986,,9924.28,ABIERTO,fecha_vacia
1534,23962,,487.62,NAN,fecha_vacia
1535,77,,1178.57,ABIERTO,fecha_vacia
1536,12103,,10843.39,ABIERTO,fecha_vacia
1537,20430,,2969.85,NAN,fecha_vacia
1538,23031,,6244.92,ABIERTO,fecha_vacia
1540,19844,,,NAN,"fecha_vacia,monto_vacio"
1541,17026,,14.48633,ABIERTO,fecha_vacia
1542,23386,,4.2864,ABIERTO,fecha_vacia
1543,2999,,,ABIERTO,"fecha_vacia,monto_vacio"
1544,5361,,,CERRADO,"fecha_vacia,monto_vacio"
1545,21286,,10473.34,RECHAZADO,fecha_vacia
1546,6982,,8.5903,RECHAZADO,fecha_vacia
1547,2713,,14.8367,CERRADO,fecha_vacia
1548,6038,,7697.95,NAN,fecha_vacia
1549,16260,,1.83876,CERRADO,fecha_vacia
1550,8469,,,ABIERTO,"fecha_vacia,monto_vacio"
1551,24210,,13017.38,NAN,fecha_vacia
1552,12525,,13068.51,ABIERTO,fecha_vacia
1555,21895,,3573.48,CERRADO,fecha_vacia
1556,15290,,,ABIERTO,"fecha_vacia,monto_vacio"
1557,2875,,13.12247,ABIERTO,fecha_vacia
1558,19253,,7.58696,CERRADO,fecha_vacia
1559,22819,,9352.32,ABIERTO,fecha_vacia
1560,17335,,10290.63,ABIERTO,fecha_vacia
1561,11098,,9822.63,CERRADO,fecha_vacia
1562,18159,2025-04-16,,RECHAZADO,monto_vacio
1563,24590,,10818.93,RECHAZADO,fecha_vacia
1565,8482,,4.33338,NAN,fecha_vacia
1566,6849,,3892.12,RECHAZADO,fecha_vacia
1568,7268,,,ABIERTO,"fecha_vacia,monto_vacio"
1570,9794,,12.34331,ABIERTO,fecha_vacia
1571,2817,,8.76867,NAN,fecha_vacia
1572,25506,,,CERRADO,"fecha_vacia,monto_vacio"
1573,18576,,8.54609,ABIERTO,fecha_vacia
1574,20263,,,ABIERTO,"fecha_vacia,monto_vacio"
1576,11899,,14332.84,RECHAZADO,fecha_vacia
1577,20862,,888.16,RECHAZADO,fecha_vacia
1578,11943,,10299.33,NAN,fecha_vacia
1579,16882,,75576.0,RECHAZADO,fecha_vacia
1581,24898,,5976.74,ABIERTO,fecha_vacia
1582,16622,,,NAN,"fecha_vacia,monto_vacio"
1583,15796,,3.95021,RECHAZADO,fecha_vacia
1584,9543,,14269.64,RECHAZADO,fecha_vacia
1585,7750,,14826.99,ABIERTO,fecha_vacia
1586,12676,,10701.9,ABIERTO,fecha_vacia
1589,18614,,4.1448,CERRADO,fecha_vacia
1590,14687,,12635.32,CERRADO,fecha_vacia
1591,16340,,,ABIERTO,"fecha_vacia,monto_vacio"
1592,14672,,4.06014,ABIERTO,fecha_vacia
1593,17794,,124.71,CERRADO,fecha_vacia
1594,6947,,1246.82,NAN,fecha_vacia
1595,16650,,6.60232,NAN,fecha_vacia
1596,20438,,5672.27,NAN,fecha_vacia
1597,21771,,,ABIERTO,"fecha_vacia,monto_vacio"
1598,12815,,11055.38,ABIERTO,fecha_vacia
1599,17274,,8445.17,CERRADO,fecha_vacia
1600,16134,,,RECHAZADO,"fecha_vacia,monto_vacio"
1601,25582,,1773.66,CERRADO,fecha_vacia
1602,21142,,5456.03,ABIERTO,fecha_vacia
1603,22121,,13184.77,CERRADO,fecha_vacia
1604,7108,2025-12-25,,NAN,monto_vacio
1605,24145,,5079.39,ABIERTO,fecha_vacia
1606,11783,,10.64447,RECHAZADO,fecha_vacia
1607,19514,,3430.22,ABIERTO,fecha_vacia
1609,9973,,8344.04,ABIERTO,fecha_vacia
1610,20853,,14916.37,ABIERTO,fecha_vacia
1611,5761,,42291.0,NAN,fecha_vacia
1612,16850,,5.32082,NAN,fecha_vacia
1614,22551,,14069.5,NAN,fecha_vacia
1615,12778,2025-06-24,,NAN,monto_vacio
1617,10680,,2936.7,ABIERTO,fecha_vacia
1619,4319,,8406.7,RECHAZADO,fecha_vacia
1620,17234,,4.17697,CERRADO,fecha_vacia
1622,9705,,10663.53,NAN,fecha_vacia
1624,20288,,,NAN,"fecha_vacia,monto_vacio"
1625,20251,,3105.78,CERRADO,fecha_vacia
1627,12223,,5806.47,NAN,fecha_vacia
1628,19419,,8.87522,ABIERTO,fecha_vacia
1629,7756,,3970.26,NAN,fecha_vacia
1630,6147,,9.17271,RECHAZADO,fecha_vacia
1631,23663,,9825.35,NAN,fecha_vacia
1632,24698,,8147.96,NAN,fecha_vacia
1633,13439,,8464.07,RECHAZADO,fecha_vacia
1634,13554,,,ABIERTO,"fecha_vacia,monto_vacio"
1635,1899,,3611.54,CERRADO,fecha_vacia
1636,18942,,7658.59,ABIERTO,fecha_vacia
1637,24853,,14.51728,NAN,fecha_vacia
1639,18349,,,NAN,"fecha_vacia,monto_vacio"
1640,12237,,,NAN,"fecha_vacia,monto_vacio"
1641,7726,,11900.49,CERRADO,fecha_vacia
1642,5128,,5.99803,NAN,fecha_vacia
1643,24800,,2225.29,RECHAZADO,fecha_vacia
1644,20306,,,ABIERTO,"fecha_vacia,monto_vacio"
1646,18662,,5421.05,CERRADO,fecha_vacia
1648,8730,,7269.02,ABIERTO,fecha_vacia
1649,20308,,14566.91,NAN,fecha_vacia
1650,23878,,6367.46,NAN,fecha_vacia
1651,497,,,ABIERTO,"fecha_vacia,monto_vacio"
1652,3274,,4403.86,ABIERTO,fecha_vacia
1653,23044,,9906.16,RECHAZADO,fecha_vacia
1654,140,,,ABIERTO,"fecha_vacia,monto_vacio"
1655,6461,,1794.45,ABIERTO,fecha_vacia
1656,22727,,2.11647,ABIERTO,fecha_vacia
1657,15344,,14.72134,CERRADO,fecha_vacia
1658,11203,,,NAN,"fecha_vacia,monto_vacio"
1660,13791,,9738.63,RECHAZADO,fecha_vacia
1661,19514,,5785.53,ABIERTO,fecha_vacia
1662,10657,,,CERRADO,"fecha_vacia,monto_vacio"
1663,1536,,4094.39,RECHAZADO,fecha_vacia
1664,4046,,5640.41,ABIERTO,fecha_vacia
1665,7354,,5707.24,RECHAZADO,fecha_vacia
1666,21309,,6049.07,CERRADO,fecha_vacia
1667,16218,2025-06-16,,CERRADO,monto_vacio
1668,22198,,1454.97,NAN,fecha_vacia
1669,16274,2026-02-05,,NAN,monto_vacio
1670,25748,,,NAN,"fecha_vacia,monto_vacio"
1672,15931,,12.33599,NAN,fecha_vacia
1673,19684,,4090.88,CERRADO,fecha_vacia
1674,23943,,5.80378,CERRADO,fecha_vacia
1675,22816,,13433.8,NAN,fecha_vacia
1676,3211,,417.92,ABIERTO,fecha_vacia
1677,10356,,6.12512,CERRADO,fecha_vacia
1678,15487,,4073.39,NAN,fecha_vacia
1679,5678,,946.57,ABIERTO,fecha_vacia
1680,16276,,3621.25,ABIERTO,fecha_vacia
1682,10030,,8025.3,CERRADO,fecha_vacia
1683,22209,,6950.72,CERRADO,fecha_vacia
1684,8607,,,NAN,"fecha_vacia,monto_vacio"
1685,20635,,,NAN,"fecha_vacia,monto_vacio"
1686,21541,,5751.4,CERRADO,fecha_vacia
1687,6289,,8359.01,ABIERTO,fecha_vacia
1688,14006,,10717.35,ABIERTO,fecha_vacia
1689,18789,,,ABIERTO,"fecha_vacia,monto_vacio"
1690,13496,,,CERRADO,"fecha_vacia,monto_vacio"
1691,5604,,1639.43,CERRADO,fecha_vacia
1692,8897,,10700.54,CERRADO,fecha_vacia
1693,22679,,6624.27,NAN,fecha_vacia
1694,12135,,14171.39,NAN,fecha_vacia
1695,22979,,5342.61,CERRADO,fecha_vacia
1696,3,,3842.84,CERRADO,fecha_vacia
1697,9911,,1268.23,CERRADO,fecha_vacia
1698,362,,10.70525,NAN,fecha_vacia
1699,6458,,11.00347,CERRADO,fecha_vacia
1701,3628,,198.12,CERRADO,fecha_vacia
1704,23784,,,RECHAZADO,"fecha_vacia,monto_vacio"
1705,10032,,11034.33,NAN,fecha_vacia
1706,6400,,10276.18,NAN,fecha_vacia
1707,18921,,3154.38,ABIERTO,fecha_vacia
1708,23367,,4989.47,ABIERTO,fecha_vacia
1709,25857,,3504.9,ABIERTO,fecha_vacia
1710,24381,,,CERRADO,"fecha_vacia,monto_vacio"
1711,487,,11102.58,CERRADO,fecha_vacia
1712,725,,4628.82,CERRADO,fecha_vacia
1713,19951,2025-06-13,,NAN,monto_vacio
1714,16177,,,CERRADO,"fecha_vacia,monto_vacio"
1716,15646,,6969.42,ABIERTO,fecha_vacia
1717,16310,,99725.0,ABIERTO,fecha_vacia
1719,23646,,,ABIERTO,"fecha_vacia,monto_vacio"
1720,9594,,,NAN,"fecha_vacia,monto_vacio"
1721,17403,,14084.26,CERRADO,fecha_vacia
1722,12854,,,NAN,"fecha_vacia,monto_vacio"
1723,22585,,11017.87,ABIERTO,fecha_vacia
1726,15203,,1.69115,ABIERTO,fecha_vacia
1727,22791,,3290.56,ABIERTO,fecha_vacia
1728,18014,,6059.38,CERRADO,fecha_vacia
1729,21018,,2.31511,CERRADO,fecha_vacia
1730,18609,,13971.11,CERRADO,fecha_vacia
1731,17953,,3607.23,NAN,fecha_vacia
1732,21801,,6.02236,NAN,fecha_vacia
1734,18711,,2970.31,ABIERTO,fecha_vacia
1736,11816,,5443.92,CERRADO,fecha_vacia
1737,14435,,4.6373,ABIERTO,fecha_vacia
1738,21295,,13384.46,NAN,fecha_vacia
1742,5917,,2720.64,CERRADO,fecha_vacia
1743,21885,,1.4686,CERRADO,fecha_vacia
1745,3242,,13344.51,CERRADO,fecha_vacia
1746,6812,,10981.75,CERRADO,fecha_vacia
1748,578,,13210.33,CERRADO,fecha_vacia
1749,18459,,7.16882,CERRADO,fecha_vacia
1750,16349,,13412.59,ABIERTO,fecha_vacia
1751,14157,,9.98832,CERRADO,fecha_vacia
1752,21814,,7726.82,CERRADO,fecha_vacia
1753,16158,,8538.48,RECHAZADO,fecha_vacia
1754,15985,,1894.27,ABIERTO,fecha_vacia
1755,12517,,,NAN,"fecha_vacia,monto_vacio"
1757,583,,11197.37,CERRADO,fecha_vacia
1758,22353,,13507.25,CERRADO,fecha_vacia
1759,12557,,2.98087,ABIERTO,fecha_vacia
1761,3377,2026-01-05,,ABIERTO,monto_vacio
1762,3692,,9.67604,NAN,fecha_vacia
1763,23579,,4.60903,NAN,fecha_vacia
1764,1221,,10531.93,CERRADO,fecha_vacia
1765,11078,,2803.48,ABIERTO,fecha_vacia
1766,6556,,8873.53,ABIERTO,fecha_vacia
1768,14986,,6540.78,CERRADO,fecha_vacia
1769,4781,,,NAN,"fecha_vacia,monto_vacio"
1770,15069,,12092.65,CERRADO,fecha_vacia
1771,22197,,3.16646,CERRADO,fecha_vacia
1773,5273,,9839.8,NAN,fecha_vacia
1774,7242,,14191.33,CERRADO,fecha_vacia
1775,23224,,13837.08,CERRADO,fecha_vacia
1776,20436,,,RECHAZADO,"fecha_vacia,monto_vacio"
1777,13885,,,CERRADO,"fecha_vacia,monto_vacio"
1778,983,,4936.73,NAN,fecha_vacia
1779,21484,,3767.35,CERRADO,fecha_vacia
1780,11872,,7972.84,CERRADO,fecha_vacia
1781,4050,,10099.53,NAN,fecha_vacia
1782,21554,,5842.04,CERRADO,fecha_vacia
1783,21334,,7384.45,ABIERTO,fecha_vacia
1784,18429,2025-03-13,,NAN,monto_vacio
1785,22345,,13657.52,CERRADO,fecha_vacia
1786,13597,,8608.38,NAN,fecha_vacia
1787,6620,,1.05639,NAN,fecha_vacia
1789,6518,,14330.32,NAN,fecha_vacia
1790,20480,2025-11-03,,ABIERTO,monto_vacio
1791,22855,,,NAN,"fecha_vacia,monto_vacio"
1792,6819,,226.54,RECHAZADO,fecha_vacia
1794,6881,,,NAN,"fecha_vacia,monto_vacio"
1795,17921,2025-11-24,,CERRADO,monto_vacio
1796,19046,,,RECHAZADO,"fecha_vacia,monto_vacio"
1800,6555,,12219.16,NAN,fecha_vacia
1801,12035,,617.52,ABIERTO,fecha_vacia
1802,19906,,8.71191,NAN,fecha_vacia
1803,2114,,4.7283,NAN,fecha_vacia
1805,12108,,5335.93,NAN,fecha_vacia
1806,14494,,,NAN,"fecha_vacia,monto_vacio"
1808,24630,,,RECHAZADO,"fecha_vacia,monto_vacio"
1809,23298,,8.74338,NAN,fecha_vacia
1810,17048,,2521.35,RECHAZADO,fecha_vacia
1811,3336,,14741.87,ABIERTO,fecha_vacia
1814,16960,,7.33944,CERRADO,fecha_vacia
1815,5058,,,ABIERTO,"fecha_vacia,monto_vacio"
1816,10632,,1194.15,CERRADO,fecha_vacia
1817,16667,,13195.93,ABIERTO,fecha_vacia
1818,4468,,9678.43,CERRADO,fecha_vacia
1819,8884,,8575.19,CERRADO,fecha_vacia
1820,5877,,6951.16,NAN,fecha_vacia
1821,15978,,4360.18,ABIERTO,fecha_vacia
1822,1320,,,ABIERTO,"fecha_vacia,monto_vacio"
1823,13582,,7352.46,CERRADO,fecha_vacia
1824,10686,,9700.72,CERRADO,fecha_vacia
1825,6560,,6812.54,ABIERTO,fecha_vacia
1826,20678,,,NAN,"fecha_vacia,monto_vacio"
1827,4236,,8314.07,ABIERTO,fecha_vacia
1828,15043,,1796.11,CERRADO,fecha_vacia
1829,17518,,6721.95,CERRADO,fecha_vacia
1830,4672,,847.57,RECHAZADO,fecha_vacia
1831,25888,,5651.21,NAN,fecha_vacia
1832,5842,,8809.97,CERRADO,fecha_vacia
1833,6007,,,ABIERTO,"fecha_vacia,monto_vacio"
1834,7502,,,CERRADO,"fecha_vacia,monto_vacio"
1835,1008,2025-01-29,,RECHAZADO,monto_vacio
1836,23361,,3209.07,RECHAZADO,fecha_vacia
1837,8932,,1.88279,RECHAZADO,fecha_vacia
1838,11502,,3176.28,CERRADO,fecha_vacia
1839,17357,,6665.32,CERRADO,fecha_vacia
1840,19681,,5113.17,RECHAZADO,fecha_vacia
1841,12277,,680.98,ABIERTO,fecha_vacia
1842,22641,,3843.6,CERRADO,fecha_vacia
1843,15084,,5017.9,CERRADO,fecha_vacia
1844,19470,,1337.22,CERRADO,fecha_vacia
1845,5366,,11069.73,ABIERTO,fecha_vacia
1846,7946,,3472.12,RECHAZADO,fecha_vacia
1847,22261,,6977.66,CERRADO,fecha_vacia
1848,22563,,,NAN,"fecha_vacia,monto_vacio"
1849,22521,,13436.69,ABIERTO,fecha_vacia
1850,10383,,,ABIERTO,"fecha_vacia,monto_vacio"
1851,9774,2025-05-10,,RECHAZADO,monto_vacio
1852,436,,3893.27,ABIERTO,fecha_vacia
1853,12709,,4.06255,NAN,fecha_vacia
1854,14871,,14969.88,CERRADO,fecha_vacia
1855,20804,,3783.78,RECHAZADO,fecha_vacia
1856,17753,,1368.42,NAN,fecha_vacia
1857,3550,,,CERRADO,"fecha_vacia,monto_vacio"
1858,7841,,12162.19,CERRADO,fecha_vacia
1859,9873,,,RECHAZADO,"fecha_vacia,monto_vacio"
1861,9096,,9.16872,RECHAZADO,fecha_vacia
1862,8975,,14843.31,ABIERTO,fecha_vacia
1863,9190,,,ABIERTO,"fecha_vacia,monto_vacio"
1865,16379,,9012.54,CERRADO,fecha_vacia
1866,19983,,14763.23,CERRADO,fecha_vacia
1867,20421,,1763.03,RECHAZADO,fecha_vacia
1868,9936,,308.97,NAN,fecha_vacia
1869,22147,,7346.23,NAN,fecha_vacia
1870,11103,,9002.31,ABIERTO,fecha_vacia
1871,8047,,376.88,NAN,fecha_vacia
1872,17080,,2.30958,ABIERTO,fecha_vacia
